,family.hmm,hmm.length,query.id,query.length,e.val,hmm.start,hmm.end,query.start,query.end,coverage,Species,Group,NewSeqName,Class
156,GT11,276,Phatr3_J46000.p1,376,4.7e-08,121,257,213,345,0.492753623188406,Phaeodactylum_tricornutum,Diatom,GT11_Phatr3_J46000.p1,Diatom
157,GT11,276,Phatr3_J48352.p1,336,1.8e-06,143,256,195,305,0.409420289855072,Phaeodactylum_tricornutum,Diatom,GT11_Phatr3_J48352.p1,Diatom
158,GT13,395,Phatr3_J54844.p1,444,1.9e-93,60,390,82,429,0.835443037974684,Phaeodactylum_tricornutum,Diatom,GT13_Phatr3_J54844.p1,Diatom
159,GT14,250,Phatr3_J43283.p1,517,3.6e-07,87,238,235,418,0.604,Phaeodactylum_tricornutum,Diatom,GT14_Phatr3_J43283.p1,Diatom
160,GT14,250,Phatr3_J43615.p1,811,7.3e-36,3,236,169,416,0.932,Phaeodactylum_tricornutum,Diatom,GT14_Phatr3_J43615.p1,Diatom
161,GT14,250,Phatr3_J46768.p1,474,3.5e-26,1,219,64,303,0.872,Phaeodactylum_tricornutum,Diatom,GT14_Phatr3_J46768.p1,Diatom
162,GT14,250,Phatr3_J48881.p1,592,9.9e-15,2,141,259,398,0.556,Phaeodactylum_tricornutum,Diatom,GT14_Phatr3_J48881.p1,Diatom
163,GT15,273,Phatr3_J49631.p1,1314,2.5e-24,99,272,1063,1227,0.633699633699634,Phaeodactylum_tricornutum,Diatom,GT15_Phatr3_J49631.p1,Diatom
164,GT16,350,Phatr3_J52248.p1,1453,6.5e-42,13,350,1121,1447,0.962857142857143,Phaeodactylum_tricornutum,Diatom,GT16_Phatr3_J52248.p1,Diatom
165,GT2,168,Phatr3_EG00961.p1,439,4.8e-08,1,103,175,287,0.607142857142857,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_EG00961.p1,Diatom
166,GT2,168,Phatr3_J12329.p1,370,2.4e-08,1,111,103,218,0.654761904761905,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J12329.p1,Diatom
167,GT2,168,Phatr3_J19705.p1,236,1.3e-39,1,168,4,174,0.994047619047619,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J19705.p1,Diatom
168,GT2,168,Phatr3_J34317.p1,321,1.6e-18,2,139,52,220,0.81547619047619,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J34317.p1,Diatom
169,GT2,168,Phatr3_J37908.p1,933,6.9e-07,1,166,252,475,0.982142857142857,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J37908.p1,Diatom
170,GT2,168,Phatr3_J44759.p1,872,1.6e-06,1,117,269,428,0.69047619047619,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J44759.p1,Diatom
171,GT2,168,Phatr3_J45051.p1,844,5.1e-11,2,124,437,581,0.726190476190476,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J45051.p1,Diatom
172,GT2,168,Phatr3_J45712.p1,480,8.1e-12,1,105,10,151,0.619047619047619,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J45712.p1,Diatom
173,GT2,168,Phatr3_J45980.p1,348,8.1e-24,1,132,68,231,0.779761904761905,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J45980.p1,Diatom
174,GT2,168,Phatr3_J47245.p1,480,5e-12,1,105,10,151,0.619047619047619,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_J47245.p1,Diatom
175,GT2,168,Phatr3_draftJ1777.p1,727,6.7e-09,1,165,281,503,0.976190476190476,Phaeodactylum_tricornutum,Diatom,GT2_Phatr3_draftJ1777.p1,Diatom
176,GT20,475,Phatr3_J15140.p1,1208,2.1e-117,11,474,315,812,0.974736842105263,Phaeodactylum_tricornutum,Diatom,GT20_Phatr3_J15140.p1,Diatom
177,GT20,475,Phatr3_J20504.p1,1203,7.4e-129,5,474,243,778,0.987368421052632,Phaeodactylum_tricornutum,Diatom,GT20_Phatr3_J20504.p1,Diatom
178,GT22,389,Phatr3_J44425.p1,581,1.3e-65,40,359,72,470,0.820051413881748,Phaeodactylum_tricornutum,Diatom,GT22_Phatr3_J44425.p1,Diatom
179,GT22,389,Phatr3_J44574.p1,556,2.3e-68,6,389,16,441,0.984575835475578,Phaeodactylum_tricornutum,Diatom,GT22_Phatr3_J44574.p1,Diatom
180,GT22,389,Phatr3_J44790.p1,580,1.8e-66,1,389,8,435,0.997429305912596,Phaeodactylum_tricornutum,Diatom,GT22_Phatr3_J44790.p1,Diatom
181,GT23,318,Phatr3_EG00177.p1,485,9.2e-08,153,274,217,353,0.380503144654088,Phaeodactylum_tricornutum,Diatom,GT23_Phatr3_EG00177.p1,Diatom
182,GT23,318,Phatr3_EG02336.p1,1133,5.9e-07,139,275,866,1016,0.427672955974843,Phaeodactylum_tricornutum,Diatom,GT23_Phatr3_EG02336.p1,Diatom
183,GT23,318,Phatr3_J45394.p1,466,6.9e-10,145,279,194,345,0.421383647798742,Phaeodactylum_tricornutum,Diatom,GT23_Phatr3_J45394.p1,Diatom
184,GT23,318,Phatr3_J46117.p1,420,1.7e-12,158,286,262,400,0.40251572327044,Phaeodactylum_tricornutum,Diatom,GT23_Phatr3_J46117.p1,Diatom
185,GT23,318,Phatr3_J47349.p1,437,1.9e-09,142,284,266,415,0.446540880503145,Phaeodactylum_tricornutum,Diatom,GT23_Phatr3_J47349.p1,Diatom
186,GT23,318,Phatr3_J49631.p1,1314,2.1e-14,54,274,239,455,0.691823899371069,Phaeodactylum_tricornutum,Diatom,GT23_Phatr3_J49631.p1,Diatom
187,GT23,318,Phatr3_J49631.p1,1314,3.4e-09,134,271,731,868,0.430817610062893,Phaeodactylum_tricornutum,Diatom,GT23_Phatr3_J49631.p1,Diatom
188,GT24,248,Phatr3_J54787.p1,1653,1.7e-121,1,248,1371,1618,0.995967741935484,Phaeodactylum_tricornutum,Diatom,GT24_Phatr3_J54787.p1,Diatom
189,GT25,181,Phatr3_EG00561.p1,1170,3.6e-15,5,179,820,1079,0.961325966850829,Phaeodactylum_tricornutum,Diatom,GT25_Phatr3_EG00561.p1,Diatom
190,GT25,181,Phatr3_J49669.p1,364,5.8e-22,2,179,52,311,0.977900552486188,Phaeodactylum_tricornutum,Diatom,GT25_Phatr3_J49669.p1,Diatom
191,GT27,295,Phatr3_J50257.p1,900,2.8e-11,132,295,273,440,0.552542372881356,Phaeodactylum_tricornutum,Diatom,GT27_Phatr3_J50257.p1,Diatom
192,GT28,157,Phatr3_EG02525.p1,574,9e-31,1,157,386,543,0.993630573248408,Phaeodactylum_tricornutum,Diatom,GT28_Phatr3_EG02525.p1,Diatom
193,GT28,157,Phatr3_J14125.p1,540,8.1e-31,1,157,352,509,0.993630573248408,Phaeodactylum_tricornutum,Diatom,GT28_Phatr3_J14125.p1,Diatom
194,GT28,157,Phatr3_J54168.p1,559,8.6e-22,1,156,332,537,0.987261146496815,Phaeodactylum_tricornutum,Diatom,GT28_Phatr3_J54168.p1,Diatom
195,GT28,157,Phatr3_J9427.p1,170,6.4e-16,7,120,10,127,0.719745222929936,Phaeodactylum_tricornutum,Diatom,GT28_Phatr3_J9427.p1,Diatom
196,GT28,157,Phatr3_J9619.p1,618,1e-19,51,157,472,573,0.67515923566879,Phaeodactylum_tricornutum,Diatom,GT28_Phatr3_J9619.p1,Diatom
197,GT28,157,Phatr3_J9619.p1,618,2.3e-06,1,78,303,402,0.490445859872611,Phaeodactylum_tricornutum,Diatom,GT28_Phatr3_J9619.p1,Diatom
198,GT31,192,Phatr3_EG00115.p1,400,6.6e-27,3,189,146,324,0.96875,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_EG00115.p1,Diatom
199,GT31,192,Phatr3_J32851.p1,444,1.4e-06,71,148,197,254,0.401041666666667,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J32851.p1,Diatom
200,GT31,192,Phatr3_J35055.p1,542,1.6e-12,55,190,292,424,0.703125,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J35055.p1,Diatom
201,GT31,192,Phatr3_J39281.p1,570,4.3e-08,55,190,350,479,0.703125,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J39281.p1,Diatom
202,GT31,192,Phatr3_J40022.p1,481,1.8e-12,56,191,258,383,0.703125,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J40022.p1,Diatom
203,GT31,192,Phatr3_J40023.p1,527,1.2e-13,56,191,307,432,0.703125,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J40023.p1,Diatom
204,GT31,192,Phatr3_J40785.p1,585,1.6e-08,52,187,278,428,0.703125,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J40785.p1,Diatom
205,GT31,192,Phatr3_J43962.p1,265,2.6e-06,68,163,35,113,0.494791666666667,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J43962.p1,Diatom
206,GT31,192,Phatr3_J49194.p1,410,1.7e-10,48,178,202,340,0.677083333333333,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J49194.p1,Diatom
207,GT31,192,Phatr3_J49337.p1,548,2.2e-12,56,191,329,454,0.703125,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J49337.p1,Diatom
208,GT31,192,Phatr3_J49948.p1,525,4.1e-09,52,187,286,436,0.703125,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J49948.p1,Diatom
209,GT31,192,Phatr3_J49954.p1,496,1.2e-08,52,187,266,414,0.703125,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J49954.p1,Diatom
210,GT31,192,Phatr3_J49965.p1,722,7.4e-09,55,189,491,618,0.697916666666667,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J49965.p1,Diatom
211,GT31,192,Phatr3_J49980.p1,417,5.4e-11,55,189,201,341,0.697916666666667,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J49980.p1,Diatom
212,GT31,192,Phatr3_J50257.p1,900,1.2e-07,55,187,681,816,0.6875,Phaeodactylum_tricornutum,Diatom,GT31_Phatr3_J50257.p1,Diatom
213,GT32,90,Phatr3_EG00064.p1,318,1.1e-10,17,81,105,166,0.711111111111111,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_EG00064.p1,Diatom
214,GT32,90,Phatr3_EG02333.p1,1028,1.4e-17,4,86,453,529,0.911111111111111,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_EG02333.p1,Diatom
215,GT32,90,Phatr3_J39480.p1,408,1.2e-10,5,77,152,220,0.8,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J39480.p1,Diatom
216,GT32,90,Phatr3_J42547.p1,788,6.5e-17,6,88,493,569,0.911111111111111,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J42547.p1,Diatom
217,GT32,90,Phatr3_J42600.p1,316,1.6e-07,8,81,107,173,0.811111111111111,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J42600.p1,Diatom
218,GT32,90,Phatr3_J42721.p1,773,2.2e-17,6,84,472,544,0.866666666666667,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J42721.p1,Diatom
219,GT32,90,Phatr3_J43796.p1,371,9e-13,18,81,138,202,0.7,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J43796.p1,Diatom
220,GT32,90,Phatr3_J45039.p1,380,6.2e-12,7,78,140,207,0.788888888888889,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J45039.p1,Diatom
221,GT32,90,Phatr3_J46335.p1,490,3.1e-09,6,87,200,282,0.9,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J46335.p1,Diatom
222,GT32,90,Phatr3_J47110.p1,907,5.6e-17,7,87,613,687,0.888888888888889,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J47110.p1,Diatom
223,GT32,90,Phatr3_J47112.p1,461,1.9e-05,16,73,218,271,0.633333333333333,Phaeodactylum_tricornutum,Diatom,GT32_Phatr3_J47112.p1,Diatom
224,GT33,425,Phatr3_J14002.p1,455,1.5e-121,3,424,2,445,0.990588235294118,Phaeodactylum_tricornutum,Diatom,GT33_Phatr3_J14002.p1,Diatom
225,GT34,246,Phatr3_EG00407.p1,426,1.4e-23,28,239,184,413,0.857723577235772,Phaeodactylum_tricornutum,Diatom,GT34_Phatr3_EG00407.p1,Diatom
226,GT34,246,Phatr3_J33757.p1,324,1.6e-27,21,240,109,312,0.890243902439024,Phaeodactylum_tricornutum,Diatom,GT34_Phatr3_J33757.p1,Diatom
227,GT34,246,Phatr3_J44338.p1,350,1.6e-15,24,98,140,211,0.300813008130081,Phaeodactylum_tricornutum,Diatom,GT34_Phatr3_J44338.p1,Diatom
228,GT34,246,Phatr3_J44338.p1,350,4.9e-14,131,240,217,338,0.443089430894309,Phaeodactylum_tricornutum,Diatom,GT34_Phatr3_J44338.p1,Diatom
229,GT34,246,Phatr3_J44339.p1,486,1.6e-15,22,98,273,346,0.308943089430894,Phaeodactylum_tricornutum,Diatom,GT34_Phatr3_J44339.p1,Diatom
230,GT34,246,Phatr3_J44339.p1,486,3.9e-15,133,243,354,477,0.447154471544715,Phaeodactylum_tricornutum,Diatom,GT34_Phatr3_J44339.p1,Diatom
231,GT4,160,Phatr3_EG02454.p1,679,8.7e-29,8,156,259,399,0.925,Phaeodactylum_tricornutum,Diatom,GT4_Phatr3_EG02454.p1,Diatom
232,GT4,160,Phatr3_J11390.p1,918,1.6e-13,8,116,505,609,0.675,Phaeodactylum_tricornutum,Diatom,GT4_Phatr3_J11390.p1,Diatom
233,GT4,160,Phatr3_J12884.p1,849,8e-08,7,114,482,674,0.66875,Phaeodactylum_tricornutum,Diatom,GT4_Phatr3_J12884.p1,Diatom
234,GT4,160,Phatr3_J2215.p1,847,6.6e-08,7,116,591,717,0.68125,Phaeodactylum_tricornutum,Diatom,GT4_Phatr3_J2215.p1,Diatom
235,GT4,160,Phatr3_J22554.p1,518,5.7e-37,5,159,251,423,0.9625,Phaeodactylum_tricornutum,Diatom,GT4_Phatr3_J22554.p1,Diatom
236,GT4,160,Phatr3_J50356.p1,595,3.9e-33,6,150,359,495,0.9,Phaeodactylum_tricornutum,Diatom,GT4_Phatr3_J50356.p1,Diatom
237,GT4,160,Phatr3_J54068.p1,450,2.1e-29,12,148,201,335,0.85,Phaeodactylum_tricornutum,Diatom,GT4_Phatr3_J54068.p1,Diatom
238,GT4,160,Phatr3_J54621.p1,420,6.3e-31,3,157,222,388,0.9625,Phaeodactylum_tricornutum,Diatom,GT4_Phatr3_J54621.p1,Diatom
239,GT41,705,Phatr3_J44040.p1,812,1.8e-94,164,525,53,771,0.512056737588652,Phaeodactylum_tricornutum,Diatom,GT41_Phatr3_J44040.p1,Diatom
240,GT47,296,Phatr3_EG00208.p1,344,6.6e-24,105,288,100,289,0.618243243243243,Phaeodactylum_tricornutum,Diatom,GT47_Phatr3_EG00208.p1,Diatom
241,GT47,296,Phatr3_EG01903.p1,668,1.2e-30,5,273,232,579,0.905405405405405,Phaeodactylum_tricornutum,Diatom,GT47_Phatr3_EG01903.p1,Diatom
242,GT47,296,Phatr3_J40749.p1,424,4e-19,4,261,26,306,0.868243243243243,Phaeodactylum_tricornutum,Diatom,GT47_Phatr3_J40749.p1,Diatom
243,GT47,296,Phatr3_J47505.p1,519,1e-12,36,254,104,377,0.736486486486487,Phaeodactylum_tricornutum,Diatom,GT47_Phatr3_J47505.p1,Diatom
244,GT47,296,Phatr3_J47923.p1,573,4.9e-29,6,282,97,454,0.932432432432432,Phaeodactylum_tricornutum,Diatom,GT47_Phatr3_J47923.p1,Diatom
245,GT48,739,Phatr3_J9617.p1,2150,3.7e-253,3,688,1186,1837,0.926928281461434,Phaeodactylum_tricornutum,Diatom,GT48_Phatr3_J9617.p1,Diatom
246,GT49,337,Phatr3_EG02011.p1,842,5.9e-89,50,335,325,666,0.845697329376855,Phaeodactylum_tricornutum,Diatom,GT49_Phatr3_EG02011.p1,Diatom
247,GT49,337,Phatr3_EG02392.p1,942,5.1e-37,73,309,2,258,0.700296735905044,Phaeodactylum_tricornutum,Diatom,GT49_Phatr3_EG02392.p1,Diatom
248,GT49,337,Phatr3_J34011.p1,417,4.7e-50,49,314,103,387,0.786350148367952,Phaeodactylum_tricornutum,Diatom,GT49_Phatr3_J34011.p1,Diatom
249,GT49,337,Phatr3_J37855.p1,527,1.3e-44,50,307,147,420,0.762611275964392,Phaeodactylum_tricornutum,Diatom,GT49_Phatr3_J37855.p1,Diatom
250,GT49,337,Phatr3_J44517.p1,349,3.4e-50,50,312,35,317,0.777448071216617,Phaeodactylum_tricornutum,Diatom,GT49_Phatr3_J44517.p1,Diatom
251,GT49,337,Phatr3_J44537.p1,402,7.2e-45,50,309,88,367,0.768545994065282,Phaeodactylum_tricornutum,Diatom,GT49_Phatr3_J44537.p1,Diatom
252,GT49,337,Phatr3_J47517.p1,413,1e-49,37,310,80,369,0.810089020771513,Phaeodactylum_tricornutum,Diatom,GT49_Phatr3_J47517.p1,Diatom
253,GT50,262,Phatr3_J18303.p1,478,1.1e-53,1,260,188,457,0.988549618320611,Phaeodactylum_tricornutum,Diatom,GT50_Phatr3_J18303.p1,Diatom
254,GT57,481,Phatr3_J44117.p1,532,4.1e-136,2,479,29,513,0.991683991683992,Phaeodactylum_tricornutum,Diatom,GT57_Phatr3_J44117.p1,Diatom
255,GT57,481,Phatr3_J44905.p1,545,2e-86,2,477,39,534,0.987525987525988,Phaeodactylum_tricornutum,Diatom,GT57_Phatr3_J44905.p1,Diatom
256,GT58,364,Phatr3_J10976.p1,370,3.9e-71,108,323,155,366,0.590659340659341,Phaeodactylum_tricornutum,Diatom,GT58_Phatr3_J10976.p1,Diatom
257,GT60,330,Phatr3_EG02463.p1,509,1.6e-64,1,329,38,375,0.993939393939394,Phaeodactylum_tricornutum,Diatom,GT60_Phatr3_EG02463.p1,Diatom
258,GT60,330,Phatr3_J13590.p1,568,5.8e-77,1,329,190,523,0.993939393939394,Phaeodactylum_tricornutum,Diatom,GT60_Phatr3_J13590.p1,Diatom
259,GT60,330,Phatr3_J44887.p1,563,5.7e-72,1,328,189,507,0.990909090909091,Phaeodactylum_tricornutum,Diatom,GT60_Phatr3_J44887.p1,Diatom
260,GT60,330,Phatr3_J47032.p1,552,3.3e-69,1,329,180,500,0.993939393939394,Phaeodactylum_tricornutum,Diatom,GT60_Phatr3_J47032.p1,Diatom
261,GT60,330,Phatr3_J47164.p1,589,1.3e-78,1,329,220,553,0.993939393939394,Phaeodactylum_tricornutum,Diatom,GT60_Phatr3_J47164.p1,Diatom
262,GT61,242,Phatr3_J45496.p1,457,1.8e-09,70,231,171,338,0.665289256198347,Phaeodactylum_tricornutum,Diatom,GT61_Phatr3_J45496.p1,Diatom
263,GT64,248,Phatr3_J11259.p1,472,9.9e-55,1,230,148,379,0.923387096774194,Phaeodactylum_tricornutum,Diatom,GT64_Phatr3_J11259.p1,Diatom
264,GT64,248,Phatr3_J45414.p1,385,2.2e-15,3,181,117,299,0.717741935483871,Phaeodactylum_tricornutum,Diatom,GT64_Phatr3_J45414.p1,Diatom
265,GT64,248,Phatr3_J46446.p1,652,1.5e-10,1,163,295,500,0.653225806451613,Phaeodactylum_tricornutum,Diatom,GT64_Phatr3_J46446.p1,Diatom
266,GT64,248,Phatr3_J47316.p1,414,7.7e-54,1,233,113,369,0.935483870967742,Phaeodactylum_tricornutum,Diatom,GT64_Phatr3_J47316.p1,Diatom
267,GT66,693,Phatr3_J55197.p1,1044,4e-106,126,554,269,784,0.617604617604618,Phaeodactylum_tricornutum,Diatom,GT66_Phatr3_J55197.p1,Diatom
268,GT66,693,Phatr3_J55198.p1,978,1.1e-128,14,552,31,718,0.776334776334776,Phaeodactylum_tricornutum,Diatom,GT66_Phatr3_J55198.p1,Diatom
269,GT68,350,Phatr3_EG00201.p1,657,5.2e-16,34,341,270,605,0.877142857142857,Phaeodactylum_tricornutum,Diatom,GT68_Phatr3_EG00201.p1,Diatom
270,GT68,350,Phatr3_EG00841.p1,623,2e-10,209,340,415,555,0.374285714285714,Phaeodactylum_tricornutum,Diatom,GT68_Phatr3_EG00841.p1,Diatom
271,GT68,350,Phatr3_J36808.p1,559,4e-13,227,341,390,501,0.325714285714286,Phaeodactylum_tricornutum,Diatom,GT68_Phatr3_J36808.p1,Diatom
272,GT68,350,Phatr3_J46746.p1,578,5.6e-12,226,339,398,507,0.322857142857143,Phaeodactylum_tricornutum,Diatom,GT68_Phatr3_J46746.p1,Diatom
273,GT68,350,Phatr3_J46877.p1,585,2.3e-14,20,339,144,511,0.911428571428571,Phaeodactylum_tricornutum,Diatom,GT68_Phatr3_J46877.p1,Diatom
274,GT68,350,Phatr3_J46922.p1,632,5.5e-12,35,339,211,566,0.868571428571429,Phaeodactylum_tricornutum,Diatom,GT68_Phatr3_J46922.p1,Diatom
275,GT7,250,Phatr3_J46140.p1,361,1e-56,30,240,101,330,0.84,Phaeodactylum_tricornutum,Diatom,GT7_Phatr3_J46140.p1,Diatom
276,GT75,343,Phatr3_J45163.p1,818,9.9e-10,69,277,185,410,0.606413994169096,Phaeodactylum_tricornutum,Diatom,GT75_Phatr3_J45163.p1,Diatom
277,GT77,216,Phatr3_J41383.p1,594,1.2e-29,2,211,300,517,0.967592592592593,Phaeodactylum_tricornutum,Diatom,GT77_Phatr3_J41383.p1,Diatom
278,GT77,216,Phatr3_J47337.p1,215,2.8e-09,63,160,11,104,0.449074074074074,Phaeodactylum_tricornutum,Diatom,GT77_Phatr3_J47337.p1,Diatom
279,GT77,216,Phatr3_J48343.p1,528,6.9e-27,2,212,287,495,0.972222222222222,Phaeodactylum_tricornutum,Diatom,GT77_Phatr3_J48343.p1,Diatom
280,GT77,216,Phatr3_J49150.p1,650,2.1e-32,2,214,349,569,0.981481481481482,Phaeodactylum_tricornutum,Diatom,GT77_Phatr3_J49150.p1,Diatom
281,GT77,216,Phatr3_J50412.p1,687,2.9e-29,2,213,396,607,0.976851851851852,Phaeodactylum_tricornutum,Diatom,GT77_Phatr3_J50412.p1,Diatom
282,GT77,216,Phatr3_J50413.p1,598,1.8e-33,2,209,315,525,0.958333333333333,Phaeodactylum_tricornutum,Diatom,GT77_Phatr3_J50413.p1,Diatom
283,GT77,216,Phatr3_J50416.p1,554,8.6e-27,2,141,356,489,0.643518518518518,Phaeodactylum_tricornutum,Diatom,GT77_Phatr3_J50416.p1,Diatom
284,GT77,216,Phatr3_J50417.p1,596,2.7e-33,2,209,313,523,0.958333333333333,Phaeodactylum_tricornutum,Diatom,GT77_Phatr3_J50417.p1,Diatom
285,GT8,257,Phatr3_EG00342.p1,486,8.3e-12,43,254,105,392,0.821011673151751,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_EG00342.p1,Diatom
286,GT8,257,Phatr3_J33128.p1,318,6.9e-08,104,246,132,307,0.552529182879377,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J33128.p1,Diatom
287,GT8,257,Phatr3_J35314.p1,352,5.9e-12,105,254,70,290,0.579766536964981,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J35314.p1,Diatom
288,GT8,257,Phatr3_J38120.p1,509,1.3e-11,60,255,155,418,0.75875486381323,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J38120.p1,Diatom
289,GT8,257,Phatr3_J38849.p1,469,2.1e-11,41,254,102,397,0.828793774319066,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J38849.p1,Diatom
290,GT8,257,Phatr3_J39832.p1,513,1.2e-15,44,254,157,432,0.817120622568093,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J39832.p1,Diatom
291,GT8,257,Phatr3_J40510.p1,430,5.2e-12,53,255,102,361,0.785992217898833,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J40510.p1,Diatom
292,GT8,257,Phatr3_J46661.p1,504,5.2e-16,37,254,124,409,0.844357976653696,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J46661.p1,Diatom
293,GT8,257,Phatr3_J47926.p1,506,5.8e-14,43,254,117,401,0.821011673151751,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J47926.p1,Diatom
294,GT8,257,Phatr3_J48402.p1,411,5e-08,104,253,126,338,0.579766536964981,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J48402.p1,Diatom
295,GT8,257,Phatr3_J48916.p1,944,1.5e-30,48,254,685,915,0.801556420233463,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J48916.p1,Diatom
296,GT8,257,Phatr3_J49576.p1,528,6.5e-11,90,203,236,333,0.439688715953307,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J49576.p1,Diatom
297,GT8,257,Phatr3_J50429.p1,958,6.8e-23,47,256,695,925,0.813229571984436,Phaeodactylum_tricornutum,Diatom,GT8_Phatr3_J50429.p1,Diatom
298,GT90,250,Phatr3_EG01502.p1,682,2.2e-24,2,240,264,581,0.952,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_EG01502.p1,Diatom
299,GT90,250,Phatr3_EG02383.p1,1822,4.6e-24,57,226,1262,1433,0.676,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_EG02383.p1,Diatom
300,GT90,250,Phatr3_J33648.p1,590,1.8e-26,57,227,378,550,0.68,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J33648.p1,Diatom
301,GT90,250,Phatr3_J44001.p1,449,1.9e-26,42,226,222,416,0.736,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J44001.p1,Diatom
302,GT90,250,Phatr3_J46351.p1,528,7.5e-27,51,227,316,496,0.704,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J46351.p1,Diatom
303,GT90,250,Phatr3_J47324.p1,549,5.8e-25,59,228,338,508,0.676,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J47324.p1,Diatom
304,GT90,250,Phatr3_J48833.p1,562,7.4e-28,57,231,347,523,0.696,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J48833.p1,Diatom
305,GT90,250,Phatr3_J48834.p1,597,7.3e-27,57,231,382,558,0.696,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J48834.p1,Diatom
306,GT90,250,Phatr3_J49107.p1,553,1.9e-21,59,232,350,527,0.692,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J49107.p1,Diatom
307,GT90,250,Phatr3_J50016.p1,528,9.2e-24,57,228,313,490,0.684,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J50016.p1,Diatom
308,GT90,250,Phatr3_J50325.p1,306,2e-27,41,228,86,276,0.748,Phaeodactylum_tricornutum,Diatom,GT90_Phatr3_J50325.p1,Diatom
309,GT92,279,Phatr3_J36628.p1,469,6.3e-07,15,109,154,263,0.336917562724014,Phaeodactylum_tricornutum,Diatom,GT92_Phatr3_J36628.p1,Diatom
310,GT92,279,Phatr3_J44250.p1,871,1.3e-17,14,196,555,753,0.652329749103943,Phaeodactylum_tricornutum,Diatom,GT92_Phatr3_J44250.p1,Diatom
311,GT92,279,Phatr3_J45739.p1,832,2.9e-14,3,209,532,757,0.738351254480287,Phaeodactylum_tricornutum,Diatom,GT92_Phatr3_J45739.p1,Diatom
312,GT92,279,Phatr3_J46621.p1,472,2.5e-07,15,109,155,264,0.336917562724014,Phaeodactylum_tricornutum,Diatom,GT92_Phatr3_J46621.p1,Diatom
313,GT92,279,Phatr3_J47114.p1,913,2.5e-06,4,145,622,766,0.505376344086022,Phaeodactylum_tricornutum,Diatom,GT92_Phatr3_J47114.p1,Diatom
314,GT92,279,Phatr3_J48279.p1,839,2.1e-14,18,192,508,710,0.623655913978495,Phaeodactylum_tricornutum,Diatom,GT92_Phatr3_J48279.p1,Diatom
