,family.hmm,hmm.length,query.id,query.length,e.val,hmm.start,hmm.end,query.start,query.end,coverage,Species
952,GH7,415,ETI55379,460,1.1e-144,1,414,26,460,0.995180722891566,Phytophthora_parasitica
953,GH7,415,ETI55386,458,1.6e-138,2,414,26,458,0.992771084337349,Phytophthora_parasitica
954,GH7,415,HpaP806603,464,3.7e-176,1,414,26,464,0.995180722891566,Hyaloperonospora_arabidopsis
955,GH7,415,HpaP810311,612,1.3e-179,2,414,30,471,0.992771084337349,Hyaloperonospora_arabidopsis
956,GH7,415,KUF79776,458,2.4e-138,2,414,26,458,0.992771084337349,Phytophthora_nicotianae
957,GH7,415,KUF80500,464,3.4e-180,1,414,26,464,0.995180722891566,Phytophthora_nicotianae
958,GH7,415,KUF86446,583,5.4e-174,1,414,27,468,0.995180722891566,Phytophthora_nicotianae
959,GH7,415,KUF86447,521,7.1e-177,1,414,24,463,0.995180722891566,Phytophthora_nicotianae
960,GH7,415,KUF93454,458,2e-139,2,414,26,458,0.992771084337349,Phytophthora_nicotianae
961,GH7,415,KUG02309,330,5.7e-124,103,414,8,330,0.749397590361446,Phytophthora_nicotianae
962,GH7,415,PITG_06788T0,524,4.6e-178,1,414,24,463,0.995180722891566,Phytophthora_infestans
963,GH7,415,PITG_10204T0,464,2.1e-178,1,414,26,464,0.995180722891566,Phytophthora_infestans
964,GH7,415,PITG_10714T0,279,3.1e-50,64,189,17,140,0.301204819277108,Phytophthora_infestans
965,GH7,415,PITG_10714T0,279,4.1e-28,254,384,142,275,0.313253012048193,Phytophthora_infestans
966,GH7,415,PYU1_T011896,464,2.7e-188,1,415,23,463,0.997590361445783,Pythium_ultimum_var_ultimum
967,GH7,415,Phyra53490,452,2.1e-174,1,413,12,452,0.992771084337349,Phytophthora_ramorum
968,GH7,415,Phyra71345,471,3.2e-179,1,414,33,471,0.995180722891566,Phytophthora_ramorum
969,GH7,415,Phyra72059,460,5.8e-144,1,414,26,460,0.995180722891566,Phytophthora_ramorum
970,GH7,415,Phyra72061,487,1.1e-165,1,399,7,433,0.959036144578313,Phytophthora_ramorum
971,GH7,415,maker-pag1_scaffold_1059-fgenesh-gene-0.0-mRNA-1,460,1.2e-189,1,414,21,459,0.995180722891566,Pythium_aphanidermatum
972,GH7,415,maker-pag1_scaffold_1111-snap-gene-0.4-mRNA-1,456,8.8e-191,1,414,15,455,0.995180722891566,Pythium_aphanidermatum
973,GH7,415,maker-par_contig_2443-fgenesh-gene-0.0-mRNA-1,354,1.1e-77,24,202,25,206,0.428915662650602,Pythium_arrhenomanes
974,GH7,415,maker-par_contig_2443-fgenesh-gene-0.0-mRNA-1,354,5.3e-46,245,375,205,341,0.313253012048193,Pythium_arrhenomanes
975,GH7,415,maker-pir_contig_1954-fgenesh-gene-0.0-mRNA-1,389,2.4e-139,1,355,21,388,0.853012048192771,Pythium_irregulare
976,GH7,415,maker-pir_contig_234-snap-gene-0.13-mRNA-1,442,2e-170,1,414,27,442,0.995180722891566,Pythium_irregulare
977,GH7,415,maker-pir_contig_5863-fgenesh-gene-0.0-mRNA-1,164,8.1e-66,174,325,1,164,0.363855421686747,Pythium_irregulare
978,GH7,415,maker-piw_contig_5503-fgenesh-gene-0.0-mRNA-1,350,1.8e-146,93,414,2,349,0.773493975903614,Pythium_iwayamai
979,GH7,415,maker-pug3_contig_1478-snap-gene-0.2-mRNA-1,367,1.4e-70,106,291,97,266,0.44578313253012,Pythium_ultimum_var_sporangiiferum
980,GH7,415,maker-pug3_contig_4597-snap-gene-0.1-mRNA-1,264,5.7e-117,111,360,1,264,0.6,Pythium_ultimum_var_sporangiiferum
981,GH7,415,maker-pve_contig_128-fgenesh-gene-0.11-mRNA-1,467,1.6e-179,1,414,21,467,0.995180722891566,Pythium_vexans
982,GH7,415,maker-pve_contig_428-snap-gene-0.9-mRNA-1,625,9.7e-182,1,414,25,469,0.995180722891566,Pythium_vexans
983,GH7,415,snap_masked-par_contig_4458-abinit-gene-0.2-mRNA-1,417,9.4e-153,1,336,22,371,0.807228915662651,Pythium_arrhenomanes
984,GH72,312,EED89321,322,6.4e-27,140,311,2,214,0.548076923076923,Thalassiosira_pseudonana
985,GH72,312,EGZ04953,348,3.3e-33,125,289,2,187,0.525641025641026,Phytophthora_sojae
986,GH72,312,EGZ05259,464,1.6e-23,144,289,153,303,0.46474358974359,Phytophthora_sojae
987,GH72,312,EGZ06923,411,1.8e-32,123,284,64,255,0.516025641025641,Phytophthora_sojae
988,GH72,312,EGZ06929,500,7.2e-71,5,284,29,336,0.894230769230769,Phytophthora_sojae
989,GH72,312,EGZ06930,500,9e-72,4,284,28,336,0.897435897435897,Phytophthora_sojae
990,GH72,312,EGZ06931,495,5.4e-72,5,284,33,340,0.894230769230769,Phytophthora_sojae
991,GH72,312,EGZ06933,500,4.4e-73,5,289,29,339,0.91025641025641,Phytophthora_sojae
992,GH72,312,EGZ07169,481,7.3e-52,5,289,29,323,0.91025641025641,Phytophthora_sojae
993,GH72,312,EGZ07635,536,8.6e-25,174,284,269,400,0.352564102564103,Phytophthora_sojae
994,GH72,312,EGZ10619,473,1.4e-09,17,214,22,215,0.631410256410256,Phytophthora_sojae
995,GH72,312,EGZ17174,495,3.7e-77,3,284,49,346,0.900641025641026,Phytophthora_sojae
996,GH72,312,EGZ17175,477,5.2e-74,15,284,1,297,0.862179487179487,Phytophthora_sojae
997,GH72,312,EGZ17176,513,1.1e-80,4,285,22,333,0.900641025641026,Phytophthora_sojae
998,GH72,312,EGZ17179,518,1.5e-70,4,285,22,331,0.900641025641026,Phytophthora_sojae
999,GH72,312,EGZ17899,562,2.4e-80,4,284,86,389,0.897435897435897,Phytophthora_sojae
1000,GH72,312,EGZ17900,436,1.4e-80,3,284,10,314,0.900641025641026,Phytophthora_sojae
1001,GH72,312,EGZ28271,553,2.5e-74,7,310,29,378,0.971153846153846,Phytophthora_sojae
1002,GH72,312,ETI29947,125,9.6e-29,3,100,22,121,0.310897435897436,Phytophthora_parasitica
1003,GH72,312,ETI31681,453,6.9e-12,12,214,18,216,0.647435897435897,Phytophthora_parasitica
1004,GH72,312,ETI38870,216,1.2e-13,187,284,9,134,0.310897435897436,Phytophthora_parasitica
1005,GH72,312,ETI40541,627,1.6e-74,7,309,30,378,0.967948717948718,Phytophthora_parasitica
1006,GH72,312,ETI40542,583,1.3e-74,7,309,30,378,0.967948717948718,Phytophthora_parasitica
1007,GH72,312,ETI40543,530,2e-55,84,309,1,281,0.721153846153846,Phytophthora_parasitica
1008,GH72,312,ETI40544,486,1.6e-55,84,309,1,281,0.721153846153846,Phytophthora_parasitica
1009,GH72,312,ETI45298,504,2.1e-80,4,282,22,327,0.891025641025641,Phytophthora_parasitica
1010,GH72,312,ETI45299,505,1.2e-77,3,284,20,328,0.900641025641026,Phytophthora_parasitica
1011,GH72,312,ETI45300,493,5.2e-82,3,284,20,329,0.900641025641026,Phytophthora_parasitica
1012,GH72,312,ETI48742,494,7.3e-68,5,284,20,334,0.894230769230769,Phytophthora_parasitica
1013,GH72,312,ETI48757,497,1.5e-73,5,284,25,332,0.894230769230769,Phytophthora_parasitica
1014,GH72,312,ETI48758,499,4e-71,5,284,29,336,0.894230769230769,Phytophthora_parasitica
1015,GH72,312,ETI48759,489,1.8e-73,5,289,29,339,0.91025641025641,Phytophthora_parasitica
1016,GH72,312,ETI48760,502,2.4e-73,4,289,28,339,0.913461538461538,Phytophthora_parasitica
1017,GH72,312,ETI51722,588,3.1e-78,6,284,113,414,0.891025641025641,Phytophthora_parasitica
1018,GH72,312,ETI51732,485,2.2e-78,4,284,3,306,0.897435897435897,Phytophthora_parasitica
1019,GH72,312,HpaP802102,587,5.1e-73,8,310,35,383,0.967948717948718,Hyaloperonospora_arabidopsis
1020,GH72,312,KUF78380,493,5.2e-82,3,284,20,329,0.900641025641026,Phytophthora_nicotianae
1021,GH72,312,KUF78381,504,2.1e-80,4,282,22,327,0.891025641025641,Phytophthora_nicotianae
1022,GH72,312,KUF78382,456,7e-34,139,284,111,279,0.46474358974359,Phytophthora_nicotianae
1023,GH72,312,KUF78961,313,1.4e-62,5,258,20,307,0.810897435897436,Phytophthora_nicotianae
1024,GH72,312,KUF82045,505,1.4e-78,3,284,22,326,0.900641025641026,Phytophthora_nicotianae
1025,GH72,312,KUF82323,505,1.6e-78,3,284,22,326,0.900641025641026,Phytophthora_nicotianae
1026,GH72,312,KUF83547,583,1.3e-74,7,309,30,378,0.967948717948718,Phytophthora_nicotianae
1027,GH72,312,KUF87621,937,1e-73,5,289,533,843,0.91025641025641,Phytophthora_nicotianae
1028,GH72,312,KUF87621,937,1.1e-72,4,289,28,339,0.913461538461538,Phytophthora_nicotianae
1029,GH72,312,KUF87622,497,6.1e-74,5,284,25,332,0.894230769230769,Phytophthora_nicotianae
1030,GH72,312,KUF87623,523,2.5e-66,5,284,29,360,0.894230769230769,Phytophthora_nicotianae
1031,GH72,312,KUF87624,494,7.3e-68,5,284,20,334,0.894230769230769,Phytophthora_nicotianae
1032,GH72,312,KUF90551,588,5.1e-77,6,284,113,414,0.891025641025641,Phytophthora_nicotianae
1033,GH72,312,PITG_01266T0,501,4e-81,4,283,22,328,0.894230769230769,Phytophthora_infestans
1034,GH72,312,PITG_01267T0,472,1.7e-72,19,284,3,295,0.849358974358974,Phytophthora_infestans
1035,GH72,312,PITG_01269T0,315,8.9e-69,15,265,1,279,0.801282051282051,Phytophthora_infestans
1036,GH72,312,PITG_03425T0,557,5e-75,7,311,30,380,0.974358974358974,Phytophthora_infestans
1037,GH72,312,PITG_08999T0,452,9.3e-11,10,148,15,152,0.442307692307692,Phytophthora_infestans
1038,GH72,312,PITG_14124T0,308,1.2e-58,5,250,20,291,0.78525641025641,Phytophthora_infestans
1039,GH72,312,PITG_14138T0,345,1.2e-73,5,287,25,333,0.903846153846154,Phytophthora_infestans
1040,GH72,312,PITG_14139T0,312,1.2e-65,4,258,28,309,0.814102564102564,Phytophthora_infestans
1041,GH72,312,PITG_14140T0,425,2e-58,5,284,27,319,0.894230769230769,Phytophthora_infestans
1042,GH72,312,PITG_14141T0,500,2.2e-72,4,289,28,339,0.913461538461538,Phytophthora_infestans
1043,GH72,312,PITG_17496T0,280,5.7e-53,84,284,1,222,0.641025641025641,Phytophthora_infestans
1044,GH72,312,PITG_17497T0,524,4.6e-80,5,284,100,402,0.894230769230769,Phytophthora_infestans
1045,GH72,312,PITG_22383T0,278,8.6e-22,50,147,14,113,0.310897435897436,Phytophthora_infestans
1046,GH72,312,PYU1_T000196,456,1.8e-12,12,156,32,175,0.461538461538462,Pythium_ultimum_var_ultimum
1047,GH72,312,PYU1_T000770,555,2.4e-73,7,310,34,385,0.971153846153846,Pythium_ultimum_var_ultimum
1048,GH72,312,PYU1_T005968,589,2.1e-74,5,284,48,359,0.894230769230769,Pythium_ultimum_var_ultimum
1049,GH72,312,PYU1_T008739,501,1.9e-74,3,284,19,323,0.900641025641026,Pythium_ultimum_var_ultimum
1050,GH72,312,PYU1_T008740,494,6.5e-80,3,284,25,329,0.900641025641026,Pythium_ultimum_var_ultimum
1051,GH72,312,PYU1_T009211,506,1e-70,5,284,30,338,0.894230769230769,Pythium_ultimum_var_ultimum
1052,GH72,312,PYU1_T009220,436,1.5e-65,5,284,29,350,0.894230769230769,Pythium_ultimum_var_ultimum
1053,GH72,312,PYU1_T009223,499,5.6e-74,5,287,30,340,0.903846153846154,Pythium_ultimum_var_ultimum
1054,GH72,312,PYU1_T009226,250,5.9e-35,11,165,13,176,0.493589743589744,Pythium_ultimum_var_ultimum
1055,GH72,312,PYU1_T009228,506,3.3e-75,5,284,31,334,0.894230769230769,Pythium_ultimum_var_ultimum
1056,GH72,312,PYU1_T009237,505,2.8e-72,5,284,32,339,0.894230769230769,Pythium_ultimum_var_ultimum
1057,GH72,312,Phatr3_J44873.p1,537,5.3e-73,5,283,30,332,0.891025641025641,Phaeodactylum_tricornutum
1058,GH72,312,Phyra76099,582,7e-74,7,310,29,378,0.971153846153846,Phytophthora_ramorum
1059,GH72,312,Phyra76381,505,1.3e-77,3,284,20,328,0.900641025641026,Phytophthora_ramorum
1060,GH72,312,Phyra76382,496,3.8e-80,5,284,25,332,0.894230769230769,Phytophthora_ramorum
1061,GH72,312,Phyra80685,469,5.1e-11,12,214,15,213,0.647435897435897,Phytophthora_ramorum
1062,GH72,312,Phyra81632,508,9.5e-81,3,284,22,326,0.900641025641026,Phytophthora_ramorum
1063,GH72,312,Phyra81633,556,2.1e-80,3,284,90,394,0.900641025641026,Phytophthora_ramorum
1064,GH72,312,Phyra83092,494,2.5e-72,5,285,28,336,0.897435897435897,Phytophthora_ramorum
1065,GH72,312,Phyra83721,979,2.2e-70,5,289,29,339,0.91025641025641,Phytophthora_ramorum
1066,GH72,312,Phyra83721,979,1.5e-65,4,284,524,817,0.897435897435897,Phytophthora_ramorum
1067,GH72,312,Phyra83722,507,2.6e-73,4,284,32,340,0.897435897435897,Phytophthora_ramorum
1068,GH72,312,Phyra83728,494,1.4e-67,5,284,19,333,0.894230769230769,Phytophthora_ramorum
1069,GH72,312,Phyra94466,461,7.3e-77,3,285,21,322,0.903846153846154,Phytophthora_ramorum
1070,GH72,312,YLR343W,556,3.5e-134,3,311,31,342,0.987179487179487,Saccharomyces_cerevisiae_S288C
1071,GH72,312,YMR215W,525,1e-121,3,311,20,350,0.987179487179487,Saccharomyces_cerevisiae_S288C
1072,GH72,312,YMR307W,560,1e-140,3,312,23,329,0.990384615384615,Saccharomyces_cerevisiae_S288C
1073,GH72,312,YOL030W,485,1.1e-135,3,312,25,330,0.990384615384615,Saccharomyces_cerevisiae_S288C
1074,GH72,312,YOL132W,472,1e-129,3,312,21,334,0.990384615384615,Saccharomyces_cerevisiae_S288C
1075,GH72,312,fgenesh-piw_contig_154-abinit-gene-0.64-mRNA-1,589,1.1e-72,5,309,30,382,0.974358974358974,Pythium_iwayamai
1076,GH72,312,fgenesh_masked-pir_contig_187-abinit-gene-0.60-mRNA-1,329,2.6e-30,63,170,23,136,0.342948717948718,Pythium_irregulare
1077,GH72,312,fgenesh_masked-pve_contig_361-abinit-gene-0.31-mRNA-1,599,1.7e-71,7,282,36,345,0.881410256410256,Pythium_vexans
1078,GH72,312,maker-pag1_scaffold_1345-fgenesh-gene-0.0-mRNA-1,690,1.7e-81,5,284,176,478,0.894230769230769,Pythium_aphanidermatum
1079,GH72,312,maker-pag1_scaffold_1480-snap-gene-0.1-mRNA-1,515,6.6e-73,5,285,28,336,0.897435897435897,Pythium_aphanidermatum
1080,GH72,312,maker-pag1_scaffold_1576-snap-gene-0.2-mRNA-1,525,9.2e-72,5,285,26,334,0.897435897435897,Pythium_aphanidermatum
1081,GH72,312,maker-pag1_scaffold_260-snap-gene-0.16-mRNA-1,470,1.7e-12,13,158,12,156,0.46474358974359,Pythium_aphanidermatum
1082,GH72,312,maker-pag1_scaffold_301-snap-gene-0.12-mRNA-1,575,1.3e-70,6,311,29,369,0.977564102564103,Pythium_aphanidermatum
1083,GH72,312,maker-pag1_scaffold_396-fgenesh-gene-0.1-mRNA-1,595,3.2e-68,6,284,121,427,0.891025641025641,Pythium_aphanidermatum
1084,GH72,312,maker-pag1_scaffold_43-fgenesh-gene-0.11-mRNA-1,552,3e-72,8,310,40,373,0.967948717948718,Pythium_aphanidermatum
1085,GH72,312,maker-par_contig_238-fgenesh-gene-0.1-mRNA-1,466,4.9e-12,14,249,12,237,0.753205128205128,Pythium_arrhenomanes
1086,GH72,312,maker-par_contig_4568-fgenesh-gene-0.0-mRNA-1,368,2.1e-43,130,310,31,238,0.576923076923077,Pythium_arrhenomanes
1087,GH72,312,maker-par_contig_648-snap-gene-0.7-mRNA-1,307,1.8e-49,15,253,1,238,0.762820512820513,Pythium_arrhenomanes
1088,GH72,312,maker-par_contig_648-snap-gene-0.9-mRNA-1,572,8.1e-65,3,284,23,314,0.900641025641026,Pythium_arrhenomanes
1089,GH72,312,maker-par_contig_846-snap-gene-0.5-mRNA-1,293,3.3e-60,26,282,1,285,0.82051282051282,Pythium_arrhenomanes
1090,GH72,312,maker-pir_contig_141-fgenesh-gene-0.7-mRNA-1,550,5.8e-70,15,310,1,344,0.94551282051282,Pythium_irregulare
1091,GH72,312,maker-pir_contig_154-snap-gene-0.25-mRNA-1,499,1.6e-74,4,284,27,329,0.897435897435897,Pythium_irregulare
1092,GH72,312,maker-pir_contig_187-snap-gene-0.24-mRNA-1,350,2.2e-71,5,284,21,337,0.894230769230769,Pythium_irregulare
1093,GH72,312,maker-pir_contig_2034-snap-gene-0.1-mRNA-1,582,1.2e-38,102,284,209,414,0.583333333333333,Pythium_irregulare
1094,GH72,312,maker-pir_contig_284-snap-gene-0.17-mRNA-1,502,3.2e-61,5,284,33,335,0.894230769230769,Pythium_irregulare
1095,GH72,312,maker-pir_contig_324-fgenesh-gene-0.5-mRNA-1,563,1.7e-77,5,284,35,339,0.894230769230769,Pythium_irregulare
1096,GH72,312,maker-pir_contig_423-fgenesh-gene-0.0-mRNA-1,446,1.2e-41,14,165,16,172,0.483974358974359,Pythium_irregulare
1097,GH72,312,maker-pir_contig_423-snap-gene-0.16-mRNA-1,516,4.9e-71,5,286,33,343,0.900641025641026,Pythium_irregulare
1098,GH72,312,maker-piw_contig_1495-fgenesh-gene-0.0-mRNA-1,499,1.9e-80,3,284,26,330,0.900641025641026,Pythium_iwayamai
1099,GH72,312,maker-piw_contig_1495-fgenesh-gene-0.1-mRNA-1,166,9.2e-39,4,141,25,166,0.439102564102564,Pythium_iwayamai
1100,GH72,312,maker-piw_contig_1495-fgenesh-gene-0.2-mRNA-1,515,1.2e-77,4,284,23,326,0.897435897435897,Pythium_iwayamai
1101,GH72,312,maker-piw_contig_4444-fgenesh-gene-0.0-mRNA-1,303,2.8e-48,78,285,54,286,0.663461538461538,Pythium_iwayamai
1102,GH72,312,maker-piw_contig_541-fgenesh-gene-0.1-mRNA-1,432,7.6e-39,110,284,104,301,0.557692307692308,Pythium_iwayamai
1103,GH72,312,maker-piw_contig_603-fgenesh-gene-0.2-mRNA-1,497,1.9e-76,4,285,30,339,0.900641025641026,Pythium_iwayamai
1104,GH72,312,maker-piw_contig_6186-fgenesh-gene-0.0-mRNA-1,187,9.3e-37,90,255,1,186,0.528846153846154,Pythium_iwayamai
1105,GH72,312,maker-piw_contig_7334-fgenesh-gene-0.0-mRNA-1,196,2e-43,32,211,3,196,0.573717948717949,Pythium_iwayamai
1106,GH72,312,maker-piw_contig_837-fgenesh-gene-0.3-mRNA-1,375,3.5e-13,135,259,123,254,0.397435897435897,Pythium_iwayamai
1107,GH72,312,maker-piw_contig_9125-fgenesh-gene-0.0-mRNA-1,118,3.9e-23,173,274,1,118,0.323717948717949,Pythium_iwayamai
1108,GH72,312,maker-pug3_contig_143-fgenesh-gene-0.8-mRNA-1,363,1.2e-35,5,136,30,166,0.419871794871795,Pythium_ultimum_var_sporangiiferum
1109,GH72,312,maker-pug3_contig_143-fgenesh-gene-0.8-mRNA-1,363,1.9e-18,172,282,169,298,0.352564102564103,Pythium_ultimum_var_sporangiiferum
1110,GH72,312,maker-pug3_contig_2275-snap-gene-0.2-mRNA-1,298,1.2e-47,5,253,10,281,0.794871794871795,Pythium_ultimum_var_sporangiiferum
1111,GH72,312,maker-pug3_contig_3723-snap-gene-0.1-mRNA-1,425,8.4e-70,20,284,2,298,0.846153846153846,Pythium_ultimum_var_sporangiiferum
1112,GH72,312,maker-pug3_contig_931-snap-gene-0.4-mRNA-1,487,1.7e-66,4,284,28,350,0.897435897435897,Pythium_ultimum_var_sporangiiferum
1113,GH72,312,maker-pug3_contig_931-snap-gene-0.8-mRNA-1,338,6.6e-32,5,133,31,176,0.41025641025641,Pythium_ultimum_var_sporangiiferum
1114,GH72,312,maker-pug3_contig_931-snap-gene-0.8-mRNA-1,338,7.7e-17,191,289,170,286,0.314102564102564,Pythium_ultimum_var_sporangiiferum
1115,GH72,312,maker-pve_contig_11-fgenesh-gene-0.4-mRNA-1,504,5.3e-78,3,284,23,332,0.900641025641026,Pythium_vexans
1116,GH72,312,maker-pve_contig_166-snap-gene-0.26-mRNA-1,565,6.5e-72,5,284,48,347,0.894230769230769,Pythium_vexans
1117,GH72,312,maker-pve_contig_19-fgenesh-gene-0.17-mRNA-1,1560,2.3e-69,4,284,502,809,0.897435897435897,Pythium_vexans
1118,GH72,312,maker-pve_contig_19-fgenesh-gene-0.17-mRNA-1,1560,1.3e-53,5,201,26,232,0.628205128205128,Pythium_vexans
1119,GH72,312,maker-pve_contig_19-fgenesh-gene-0.7-mRNA-1,386,6e-53,5,203,23,231,0.634615384615385,Pythium_vexans
1120,GH72,312,maker-pve_contig_312-fgenesh-gene-0.2-mRNA-1,1125,1.2e-09,16,155,17,155,0.445512820512821,Pythium_vexans
1121,GH72,312,snap_masked-par_contig_277-abinit-gene-0.20-mRNA-1,447,5.6e-56,89,284,87,303,0.625,Pythium_arrhenomanes
1122,GH72,312,snap_masked-pir_contig_423-abinit-gene-0.26-mRNA-1,509,2.9e-69,5,285,33,341,0.897435897435897,Pythium_irregulare
1123,GH72,312,snap_masked-pug3_contig_640-abinit-gene-0.20-mRNA-1,555,6.7e-59,7,310,34,347,0.971153846153846,Pythium_ultimum_var_sporangiiferum
1124,SLH,42,HpaP809592,49,0.00078,26,41,30,45,0.357142857142857,Hyaloperonospora_arabidopsis
1125,SLH,42,PYU1_T003536,466,0.00034,7,29,293,315,0.523809523809524,Pythium_ultimum_var_ultimum
1126,SLH,42,PYU1_T003553,467,0.00064,6,29,295,318,0.547619047619048,Pythium_ultimum_var_ultimum
1127,SLH,42,maker-pag1_scaffold_646-fgenesh-gene-0.2-mRNA-1,448,5.8e-06,7,34,297,324,0.642857142857143,Pythium_aphanidermatum
1128,SLH,42,maker-pag1_scaffold_807-fgenesh-gene-0.0-mRNA-1,539,4.2e-05,8,30,298,320,0.523809523809524,Pythium_aphanidermatum
1129,SLH,42,maker-pag1_scaffold_891-fgenesh-gene-0.0-mRNA-1,1005,0.00068,7,34,799,826,0.642857142857143,Pythium_aphanidermatum
1130,SLH,42,maker-piw_contig_464-snap-gene-0.14-mRNA-1,446,0.00078,7,34,273,300,0.642857142857143,Pythium_iwayamai
1131,SLH,42,maker-piw_contig_6492-snap-gene-0.1-mRNA-1,74,9.5e-07,7,30,31,54,0.547619047619048,Pythium_iwayamai
1132,SLH,42,maker-pug3_contig_1444-snap-gene-0.2-mRNA-1,384,0.00027,7,29,280,302,0.523809523809524,Pythium_ultimum_var_sporangiiferum
1133,SLH,42,maker-pug3_contig_1544-snap-gene-0.3-mRNA-1,603,0.00087,6,29,431,454,0.547619047619048,Pythium_ultimum_var_sporangiiferum
