,cazyFam,sequence,species,group,newSeqName,class,NewNames
204,GH19,EED90061,Thalassiosira_pseudonana,Diatom,GH19_EED90061,Diatom,GH19_EED90061_Thalassiosira_pseudonana
205,GT17,EED90173,Thalassiosira_pseudonana,Diatom,GT17_EED90173,Diatom,GT17_EED90173_Thalassiosira_pseudonana
206,GT57,EED90228,Thalassiosira_pseudonana,Diatom,GT57_EED90228,Diatom,GT57_EED90228_Thalassiosira_pseudonana
207,CE10,EED90242,Thalassiosira_pseudonana,Diatom,CE10_EED90242,Diatom,CE10_EED90242_Thalassiosira_pseudonana
208,CBM73,EED90326,Thalassiosira_pseudonana,Diatom,CBM73_EED90326,Diatom,CBM73_EED90326_Thalassiosira_pseudonana
209,CE14,EED90429,Thalassiosira_pseudonana,Diatom,CE14_EED90429,Diatom,CE14_EED90429_Thalassiosira_pseudonana
210,CBM18,EED90437,Thalassiosira_pseudonana,Diatom,CBM18_EED90437,Diatom,CBM18_EED90437_Thalassiosira_pseudonana
211,GH19,EED90474,Thalassiosira_pseudonana,Diatom,GH19_EED90474,Diatom,GH19_EED90474_Thalassiosira_pseudonana
212,GT32,EED90592,Thalassiosira_pseudonana,Diatom,GT32_EED90592,Diatom,GT32_EED90592_Thalassiosira_pseudonana
213,GT4,EED90630,Thalassiosira_pseudonana,Diatom,GT4_EED90630,Diatom,GT4_EED90630_Thalassiosira_pseudonana
214,GH5,EED90640,Thalassiosira_pseudonana,Diatom,GH5_EED90640,Diatom,GH5_EED90640_Thalassiosira_pseudonana
215,GT77,EED90652,Thalassiosira_pseudonana,Diatom,GT77_EED90652,Diatom,GT77_EED90652_Thalassiosira_pseudonana
216,GT41,EED90682,Thalassiosira_pseudonana,Diatom,GT41_EED90682,Diatom,GT41_EED90682_Thalassiosira_pseudonana
217,CE12,EED90750,Thalassiosira_pseudonana,Diatom,CE12_EED90750,Diatom,CE12_EED90750_Thalassiosira_pseudonana
218,GT17,EED90768,Thalassiosira_pseudonana,Diatom,GT17_EED90768,Diatom,GT17_EED90768_Thalassiosira_pseudonana
219,GT8,EED90810,Thalassiosira_pseudonana,Diatom,GT8_EED90810,Diatom,GT8_EED90810_Thalassiosira_pseudonana
220,GT23,EED90814,Thalassiosira_pseudonana,Diatom,GT23_EED90814,Diatom,GT23_EED90814_Thalassiosira_pseudonana
221,GH19,EED90820,Thalassiosira_pseudonana,Diatom,GH19_EED90820,Diatom,GH19_EED90820_Thalassiosira_pseudonana
222,GT68,EED90826,Thalassiosira_pseudonana,Diatom,GT68_EED90826,Diatom,GT68_EED90826_Thalassiosira_pseudonana
223,GH2,EED90854,Thalassiosira_pseudonana,Diatom,GH2_EED90854,Diatom,GH2_EED90854_Thalassiosira_pseudonana
224,GT64,EED90885,Thalassiosira_pseudonana,Diatom,GT64_EED90885,Diatom,GT64_EED90885_Thalassiosira_pseudonana
225,CBM50,EED90894,Thalassiosira_pseudonana,Diatom,CBM50_EED90894,Diatom,CBM50_EED90894_Thalassiosira_pseudonana
226,GT33,EED90915,Thalassiosira_pseudonana,Diatom,GT33_EED90915,Diatom,GT33_EED90915_Thalassiosira_pseudonana
227,AA3,EED90997,Thalassiosira_pseudonana,Diatom,AA3_EED90997,Diatom,AA3_EED90997_Thalassiosira_pseudonana
228,GT77,EED91029,Thalassiosira_pseudonana,Diatom,GT77_EED91029,Diatom,GT77_EED91029_Thalassiosira_pseudonana
229,GH10,EED91037,Thalassiosira_pseudonana,Diatom,GH10_EED91037,Diatom,GH10_EED91037_Thalassiosira_pseudonana
230,GT60,EED91109,Thalassiosira_pseudonana,Diatom,GT60_EED91109,Diatom,GT60_EED91109_Thalassiosira_pseudonana
231,CE1,EED91127,Thalassiosira_pseudonana,Diatom,CE1_EED91127,Diatom,CE1_EED91127_Thalassiosira_pseudonana
232,GT58,EED91209,Thalassiosira_pseudonana,Diatom,GT58_EED91209,Diatom,GT58_EED91209_Thalassiosira_pseudonana
233,CBM14,EED91222,Thalassiosira_pseudonana,Diatom,CBM14_EED91222,Diatom,CBM14_EED91222_Thalassiosira_pseudonana
234,CBM14,EED91222,Thalassiosira_pseudonana,Diatom,CBM14_EED91222,Diatom,CBM14_EED91222_Thalassiosira_pseudonana
235,CBM14,EED91222,Thalassiosira_pseudonana,Diatom,CBM14_EED91222,Diatom,CBM14_EED91222_Thalassiosira_pseudonana
236,CE1,EED91307,Thalassiosira_pseudonana,Diatom,CE1_EED91307,Diatom,CE1_EED91307_Thalassiosira_pseudonana
237,GT90,EED91314,Thalassiosira_pseudonana,Diatom,GT90_EED91314,Diatom,GT90_EED91314_Thalassiosira_pseudonana
238,CBM14,EED91378,Thalassiosira_pseudonana,Diatom,CBM14_EED91378,Diatom,CBM14_EED91378_Thalassiosira_pseudonana
239,GH19,EED91378,Thalassiosira_pseudonana,Diatom,GH19_EED91378,Diatom,GH19_EED91378_Thalassiosira_pseudonana
240,GT90,EED91382,Thalassiosira_pseudonana,Diatom,GT90_EED91382,Diatom,GT90_EED91382_Thalassiosira_pseudonana
241,CBM14,EED91395,Thalassiosira_pseudonana,Diatom,CBM14_EED91395,Diatom,CBM14_EED91395_Thalassiosira_pseudonana
242,CBM14,EED91395,Thalassiosira_pseudonana,Diatom,CBM14_EED91395,Diatom,CBM14_EED91395_Thalassiosira_pseudonana
243,CBM14,EED91395,Thalassiosira_pseudonana,Diatom,CBM14_EED91395,Diatom,CBM14_EED91395_Thalassiosira_pseudonana
244,GH19,EED91402,Thalassiosira_pseudonana,Diatom,GH19_EED91402,Diatom,GH19_EED91402_Thalassiosira_pseudonana
245,AA3,EED91404,Thalassiosira_pseudonana,Diatom,AA3_EED91404,Diatom,AA3_EED91404_Thalassiosira_pseudonana
246,GT77,EED91453,Thalassiosira_pseudonana,Diatom,GT77_EED91453,Diatom,GT77_EED91453_Thalassiosira_pseudonana
247,CE10,EED91464,Thalassiosira_pseudonana,Diatom,CE10_EED91464,Diatom,CE10_EED91464_Thalassiosira_pseudonana
248,AA2,EED91466,Thalassiosira_pseudonana,Diatom,AA2_EED91466,Diatom,AA2_EED91466_Thalassiosira_pseudonana
249,CE1,EED91516,Thalassiosira_pseudonana,Diatom,CE1_EED91516,Diatom,CE1_EED91516_Thalassiosira_pseudonana
250,CE1,EED91517,Thalassiosira_pseudonana,Diatom,CE1_EED91517,Diatom,CE1_EED91517_Thalassiosira_pseudonana
251,AA2,EED91519,Thalassiosira_pseudonana,Diatom,AA2_EED91519,Diatom,AA2_EED91519_Thalassiosira_pseudonana
252,CE10,EED91528,Thalassiosira_pseudonana,Diatom,CE10_EED91528,Diatom,CE10_EED91528_Thalassiosira_pseudonana
253,GH47,EED91537,Thalassiosira_pseudonana,Diatom,GH47_EED91537,Diatom,GH47_EED91537_Thalassiosira_pseudonana
254,GT68,EED91579,Thalassiosira_pseudonana,Diatom,GT68_EED91579,Diatom,GT68_EED91579_Thalassiosira_pseudonana
255,GT22,EED91619,Thalassiosira_pseudonana,Diatom,GT22_EED91619,Diatom,GT22_EED91619_Thalassiosira_pseudonana
256,GH109,EED91631,Thalassiosira_pseudonana,Diatom,GH109_EED91631,Diatom,GH109_EED91631_Thalassiosira_pseudonana
257,CBM14,EED91657,Thalassiosira_pseudonana,Diatom,CBM14_EED91657,Diatom,CBM14_EED91657_Thalassiosira_pseudonana
258,GT2,EED91689,Thalassiosira_pseudonana,Diatom,GT2_EED91689,Diatom,GT2_EED91689_Thalassiosira_pseudonana
259,GT90,EED91712,Thalassiosira_pseudonana,Diatom,GT90_EED91712,Diatom,GT90_EED91712_Thalassiosira_pseudonana
260,CBM37,EED91731,Thalassiosira_pseudonana,Diatom,CBM37_EED91731,Diatom,CBM37_EED91731_Thalassiosira_pseudonana
261,CE7,EED91733,Thalassiosira_pseudonana,Diatom,CE7_EED91733,Diatom,CE7_EED91733_Thalassiosira_pseudonana
262,GT2,EED91765,Thalassiosira_pseudonana,Diatom,GT2_EED91765,Diatom,GT2_EED91765_Thalassiosira_pseudonana
263,GT90,EED91780,Thalassiosira_pseudonana,Diatom,GT90_EED91780,Diatom,GT90_EED91780_Thalassiosira_pseudonana
264,CE1,EED91791,Thalassiosira_pseudonana,Diatom,CE1_EED91791,Diatom,CE1_EED91791_Thalassiosira_pseudonana
265,GT60,EED91807,Thalassiosira_pseudonana,Diatom,GT60_EED91807,Diatom,GT60_EED91807_Thalassiosira_pseudonana
266,GT90,EED91840,Thalassiosira_pseudonana,Diatom,GT90_EED91840,Diatom,GT90_EED91840_Thalassiosira_pseudonana
267,CE10,EED91871,Thalassiosira_pseudonana,Diatom,CE10_EED91871,Diatom,CE10_EED91871_Thalassiosira_pseudonana
268,GH18,EED92008,Thalassiosira_pseudonana,Diatom,GH18_EED92008,Diatom,GH18_EED92008_Thalassiosira_pseudonana
269,CE10,EED92056,Thalassiosira_pseudonana,Diatom,CE10_EED92056,Diatom,CE10_EED92056_Thalassiosira_pseudonana
270,GT68,EED92070,Thalassiosira_pseudonana,Diatom,GT68_EED92070,Diatom,GT68_EED92070_Thalassiosira_pseudonana
271,GT68,EED92070,Thalassiosira_pseudonana,Diatom,GT68_EED92070,Diatom,GT68_EED92070_Thalassiosira_pseudonana
272,GT23,EED92074,Thalassiosira_pseudonana,Diatom,GT23_EED92074,Diatom,GT23_EED92074_Thalassiosira_pseudonana
273,CE1,EED92153,Thalassiosira_pseudonana,Diatom,CE1_EED92153,Diatom,CE1_EED92153_Thalassiosira_pseudonana
274,GH1,EED92158,Thalassiosira_pseudonana,Diatom,GH1_EED92158,Diatom,GH1_EED92158_Thalassiosira_pseudonana
275,CE1,EED92159,Thalassiosira_pseudonana,Diatom,CE1_EED92159,Diatom,CE1_EED92159_Thalassiosira_pseudonana
276,CBM14,EED92184,Thalassiosira_pseudonana,Diatom,CBM14_EED92184,Diatom,CBM14_EED92184_Thalassiosira_pseudonana
277,CBM14,EED92184,Thalassiosira_pseudonana,Diatom,CBM14_EED92184,Diatom,CBM14_EED92184_Thalassiosira_pseudonana
278,GH18,EED92185,Thalassiosira_pseudonana,Diatom,GH18_EED92185,Diatom,GH18_EED92185_Thalassiosira_pseudonana
279,CBM14,EED92215,Thalassiosira_pseudonana,Diatom,CBM14_EED92215,Diatom,CBM14_EED92215_Thalassiosira_pseudonana
280,AA2,EED92218,Thalassiosira_pseudonana,Diatom,AA2_EED92218,Diatom,AA2_EED92218_Thalassiosira_pseudonana
281,GT31,EED92270,Thalassiosira_pseudonana,Diatom,GT31_EED92270,Diatom,GT31_EED92270_Thalassiosira_pseudonana
282,GT22,EED92355,Thalassiosira_pseudonana,Diatom,GT22_EED92355,Diatom,GT22_EED92355_Thalassiosira_pseudonana
283,CBM32,EED92378,Thalassiosira_pseudonana,Diatom,CBM32_EED92378,Diatom,CBM32_EED92378_Thalassiosira_pseudonana
284,CE1,EED92404,Thalassiosira_pseudonana,Diatom,CE1_EED92404,Diatom,CE1_EED92404_Thalassiosira_pseudonana
285,CBM14,EED92430,Thalassiosira_pseudonana,Diatom,CBM14_EED92430,Diatom,CBM14_EED92430_Thalassiosira_pseudonana
286,GT57,EED92437,Thalassiosira_pseudonana,Diatom,GT57_EED92437,Diatom,GT57_EED92437_Thalassiosira_pseudonana
287,GT77,EED92487,Thalassiosira_pseudonana,Diatom,GT77_EED92487,Diatom,GT77_EED92487_Thalassiosira_pseudonana
288,GT10,EED92495,Thalassiosira_pseudonana,Diatom,GT10_EED92495,Diatom,GT10_EED92495_Thalassiosira_pseudonana
289,GT49,EED92555,Thalassiosira_pseudonana,Diatom,GT49_EED92555,Diatom,GT49_EED92555_Thalassiosira_pseudonana
290,CBM14,EED92569,Thalassiosira_pseudonana,Diatom,CBM14_EED92569,Diatom,CBM14_EED92569_Thalassiosira_pseudonana
291,GT7,EED92610,Thalassiosira_pseudonana,Diatom,GT7_EED92610,Diatom,GT7_EED92610_Thalassiosira_pseudonana
292,CBM14,EED92620,Thalassiosira_pseudonana,Diatom,CBM14_EED92620,Diatom,CBM14_EED92620_Thalassiosira_pseudonana
293,CBM14,EED92620,Thalassiosira_pseudonana,Diatom,CBM14_EED92620,Diatom,CBM14_EED92620_Thalassiosira_pseudonana
294,CBM14,EED92620,Thalassiosira_pseudonana,Diatom,CBM14_EED92620,Diatom,CBM14_EED92620_Thalassiosira_pseudonana
295,GH19,EED92620,Thalassiosira_pseudonana,Diatom,GH19_EED92620,Diatom,GH19_EED92620_Thalassiosira_pseudonana
296,GH18,EED92629,Thalassiosira_pseudonana,Diatom,GH18_EED92629,Diatom,GH18_EED92629_Thalassiosira_pseudonana
297,GT8,EED92678,Thalassiosira_pseudonana,Diatom,GT8_EED92678,Diatom,GT8_EED92678_Thalassiosira_pseudonana
298,GT32,EED92711,Thalassiosira_pseudonana,Diatom,GT32_EED92711,Diatom,GT32_EED92711_Thalassiosira_pseudonana
299,CE1,EED92715,Thalassiosira_pseudonana,Diatom,CE1_EED92715,Diatom,CE1_EED92715_Thalassiosira_pseudonana
300,GT2,EED92742,Thalassiosira_pseudonana,Diatom,GT2_EED92742,Diatom,GT2_EED92742_Thalassiosira_pseudonana
301,GH18,EED92771,Thalassiosira_pseudonana,Diatom,GH18_EED92771,Diatom,GH18_EED92771_Thalassiosira_pseudonana
302,CBM14,EED92824,Thalassiosira_pseudonana,Diatom,CBM14_EED92824,Diatom,CBM14_EED92824_Thalassiosira_pseudonana
303,CBM14,EED92824,Thalassiosira_pseudonana,Diatom,CBM14_EED92824,Diatom,CBM14_EED92824_Thalassiosira_pseudonana
304,GT2,EED92836,Thalassiosira_pseudonana,Diatom,GT2_EED92836,Diatom,GT2_EED92836_Thalassiosira_pseudonana
305,GH18,EED92838,Thalassiosira_pseudonana,Diatom,GH18_EED92838,Diatom,GH18_EED92838_Thalassiosira_pseudonana
306,GT92,EED92883,Thalassiosira_pseudonana,Diatom,GT92_EED92883,Diatom,GT92_EED92883_Thalassiosira_pseudonana
307,GT92,EED92917,Thalassiosira_pseudonana,Diatom,GT92_EED92917,Diatom,GT92_EED92917_Thalassiosira_pseudonana
308,GT2,EED92963,Thalassiosira_pseudonana,Diatom,GT2_EED92963,Diatom,GT2_EED92963_Thalassiosira_pseudonana
309,GT74,EED92963,Thalassiosira_pseudonana,Diatom,GT74_EED92963,Diatom,GT74_EED92963_Thalassiosira_pseudonana
310,GH18,EED92972,Thalassiosira_pseudonana,Diatom,GH18_EED92972,Diatom,GH18_EED92972_Thalassiosira_pseudonana
311,GT4,EED92998,Thalassiosira_pseudonana,Diatom,GT4_EED92998,Diatom,GT4_EED92998_Thalassiosira_pseudonana
312,GT31,EED93019,Thalassiosira_pseudonana,Diatom,GT31_EED93019,Diatom,GT31_EED93019_Thalassiosira_pseudonana
313,GT64,EED93073,Thalassiosira_pseudonana,Diatom,GT64_EED93073,Diatom,GT64_EED93073_Thalassiosira_pseudonana
314,GT77,EED93076,Thalassiosira_pseudonana,Diatom,GT77_EED93076,Diatom,GT77_EED93076_Thalassiosira_pseudonana
315,GH16,EED93119,Thalassiosira_pseudonana,Diatom,GH16_EED93119,Diatom,GH16_EED93119_Thalassiosira_pseudonana
316,CBM35,EED93123,Thalassiosira_pseudonana,Diatom,CBM35_EED93123,Diatom,CBM35_EED93123_Thalassiosira_pseudonana
317,GT8,EED93139,Thalassiosira_pseudonana,Diatom,GT8_EED93139,Diatom,GT8_EED93139_Thalassiosira_pseudonana
318,GH18,EED93145,Thalassiosira_pseudonana,Diatom,GH18_EED93145,Diatom,GH18_EED93145_Thalassiosira_pseudonana
319,GH78,EED93166,Thalassiosira_pseudonana,Diatom,GH78_EED93166,Diatom,GH78_EED93166_Thalassiosira_pseudonana
320,GT66,EED93170,Thalassiosira_pseudonana,Diatom,GT66_EED93170,Diatom,GT66_EED93170_Thalassiosira_pseudonana
321,GH47,EED93214,Thalassiosira_pseudonana,Diatom,GH47_EED93214,Diatom,GH47_EED93214_Thalassiosira_pseudonana
322,GH47,EED93215,Thalassiosira_pseudonana,Diatom,GH47_EED93215,Diatom,GH47_EED93215_Thalassiosira_pseudonana
323,GT68,EED93268,Thalassiosira_pseudonana,Diatom,GT68_EED93268,Diatom,GT68_EED93268_Thalassiosira_pseudonana
324,GT2,EED93278,Thalassiosira_pseudonana,Diatom,GT2_EED93278,Diatom,GT2_EED93278_Thalassiosira_pseudonana
325,CBM14,EED93283,Thalassiosira_pseudonana,Diatom,CBM14_EED93283,Diatom,CBM14_EED93283_Thalassiosira_pseudonana
326,CBM14,EED93283,Thalassiosira_pseudonana,Diatom,CBM14_EED93283,Diatom,CBM14_EED93283_Thalassiosira_pseudonana
327,GT2,EED93301,Thalassiosira_pseudonana,Diatom,GT2_EED93301,Diatom,GT2_EED93301_Thalassiosira_pseudonana
328,CBM14,EED93304,Thalassiosira_pseudonana,Diatom,CBM14_EED93304,Diatom,CBM14_EED93304_Thalassiosira_pseudonana
329,GT60,EED93315,Thalassiosira_pseudonana,Diatom,GT60_EED93315,Diatom,GT60_EED93315_Thalassiosira_pseudonana
330,CE1,EED93349,Thalassiosira_pseudonana,Diatom,CE1_EED93349,Diatom,CE1_EED93349_Thalassiosira_pseudonana
331,GT96,EED93355,Thalassiosira_pseudonana,Diatom,GT96_EED93355,Diatom,GT96_EED93355_Thalassiosira_pseudonana
332,GT60,EED93424,Thalassiosira_pseudonana,Diatom,GT60_EED93424,Diatom,GT60_EED93424_Thalassiosira_pseudonana
333,CE10,EED93596,Thalassiosira_pseudonana,Diatom,CE10_EED93596,Diatom,CE10_EED93596_Thalassiosira_pseudonana
334,GT15,EED93617,Thalassiosira_pseudonana,Diatom,GT15_EED93617,Diatom,GT15_EED93617_Thalassiosira_pseudonana
335,GT66,EED93659,Thalassiosira_pseudonana,Diatom,GT66_EED93659,Diatom,GT66_EED93659_Thalassiosira_pseudonana
336,CBM73,EED93667,Thalassiosira_pseudonana,Diatom,CBM73_EED93667,Diatom,CBM73_EED93667_Thalassiosira_pseudonana
337,CBM73,EED93667,Thalassiosira_pseudonana,Diatom,CBM73_EED93667,Diatom,CBM73_EED93667_Thalassiosira_pseudonana
338,CBM73,EED93667,Thalassiosira_pseudonana,Diatom,CBM73_EED93667,Diatom,CBM73_EED93667_Thalassiosira_pseudonana
339,CBM73,EED93667,Thalassiosira_pseudonana,Diatom,CBM73_EED93667,Diatom,CBM73_EED93667_Thalassiosira_pseudonana
340,CBM73,EED93667,Thalassiosira_pseudonana,Diatom,CBM73_EED93667,Diatom,CBM73_EED93667_Thalassiosira_pseudonana
341,CE10,EED93677,Thalassiosira_pseudonana,Diatom,CE10_EED93677,Diatom,CE10_EED93677_Thalassiosira_pseudonana
342,GT92,EED93685,Thalassiosira_pseudonana,Diatom,GT92_EED93685,Diatom,GT92_EED93685_Thalassiosira_pseudonana
343,AA2,EED93688,Thalassiosira_pseudonana,Diatom,AA2_EED93688,Diatom,AA2_EED93688_Thalassiosira_pseudonana
344,GH78,EED93707,Thalassiosira_pseudonana,Diatom,GH78_EED93707,Diatom,GH78_EED93707_Thalassiosira_pseudonana
345,GT22,EED93788,Thalassiosira_pseudonana,Diatom,GT22_EED93788,Diatom,GT22_EED93788_Thalassiosira_pseudonana
346,GT32,EED93834,Thalassiosira_pseudonana,Diatom,GT32_EED93834,Diatom,GT32_EED93834_Thalassiosira_pseudonana
347,CBM18,EED93871,Thalassiosira_pseudonana,Diatom,CBM18_EED93871,Diatom,CBM18_EED93871_Thalassiosira_pseudonana
348,GH19,EED93871,Thalassiosira_pseudonana,Diatom,GH19_EED93871,Diatom,GH19_EED93871_Thalassiosira_pseudonana
349,GT60,EED93874,Thalassiosira_pseudonana,Diatom,GT60_EED93874,Diatom,GT60_EED93874_Thalassiosira_pseudonana
350,GT15,EED93880,Thalassiosira_pseudonana,Diatom,GT15_EED93880,Diatom,GT15_EED93880_Thalassiosira_pseudonana
351,GT20,EED93919,Thalassiosira_pseudonana,Diatom,GT20_EED93919,Diatom,GT20_EED93919_Thalassiosira_pseudonana
352,GT60,EED93959,Thalassiosira_pseudonana,Diatom,GT60_EED93959,Diatom,GT60_EED93959_Thalassiosira_pseudonana
353,CBM73,EED94079,Thalassiosira_pseudonana,Diatom,CBM73_EED94079,Diatom,CBM73_EED94079_Thalassiosira_pseudonana
354,CBM37,EED94082,Thalassiosira_pseudonana,Diatom,CBM37_EED94082,Diatom,CBM37_EED94082_Thalassiosira_pseudonana
355,GH16,EED94092,Thalassiosira_pseudonana,Diatom,GH16_EED94092,Diatom,GH16_EED94092_Thalassiosira_pseudonana
356,AA2,EED94101,Thalassiosira_pseudonana,Diatom,AA2_EED94101,Diatom,AA2_EED94101_Thalassiosira_pseudonana
357,AA2,EED94102,Thalassiosira_pseudonana,Diatom,AA2_EED94102,Diatom,AA2_EED94102_Thalassiosira_pseudonana
358,GH18,EED94122,Thalassiosira_pseudonana,Diatom,GH18_EED94122,Diatom,GH18_EED94122_Thalassiosira_pseudonana
359,GT90,EED94143,Thalassiosira_pseudonana,Diatom,GT90_EED94143,Diatom,GT90_EED94143_Thalassiosira_pseudonana
360,AA2,EED94199,Thalassiosira_pseudonana,Diatom,AA2_EED94199,Diatom,AA2_EED94199_Thalassiosira_pseudonana
361,CBM67,EED94208,Thalassiosira_pseudonana,Diatom,CBM67_EED94208,Diatom,CBM67_EED94208_Thalassiosira_pseudonana
362,GH78,EED94208,Thalassiosira_pseudonana,Diatom,GH78_EED94208,Diatom,GH78_EED94208_Thalassiosira_pseudonana
363,GT92,EED94288,Thalassiosira_pseudonana,Diatom,GT92_EED94288,Diatom,GT92_EED94288_Thalassiosira_pseudonana
364,GT23,EED94373,Thalassiosira_pseudonana,Diatom,GT23_EED94373,Diatom,GT23_EED94373_Thalassiosira_pseudonana
365,GH18,EED94417,Thalassiosira_pseudonana,Diatom,GH18_EED94417,Diatom,GH18_EED94417_Thalassiosira_pseudonana
366,GT8,EED94439,Thalassiosira_pseudonana,Diatom,GT8_EED94439,Diatom,GT8_EED94439_Thalassiosira_pseudonana
367,AA7,EED94444,Thalassiosira_pseudonana,Diatom,AA7_EED94444,Diatom,AA7_EED94444_Thalassiosira_pseudonana
368,CE1,EED94449,Thalassiosira_pseudonana,Diatom,CE1_EED94449,Diatom,CE1_EED94449_Thalassiosira_pseudonana
369,CBM18,EED94480,Thalassiosira_pseudonana,Diatom,CBM18_EED94480,Diatom,CBM18_EED94480_Thalassiosira_pseudonana
370,GT32,EED94566,Thalassiosira_pseudonana,Diatom,GT32_EED94566,Diatom,GT32_EED94566_Thalassiosira_pseudonana
371,GT27,EED94725,Thalassiosira_pseudonana,Diatom,GT27_EED94725,Diatom,GT27_EED94725_Thalassiosira_pseudonana
372,GH109,EED94759,Thalassiosira_pseudonana,Diatom,GH109_EED94759,Diatom,GH109_EED94759_Thalassiosira_pseudonana
373,CBM43,EED94784,Thalassiosira_pseudonana,Diatom,CBM43_EED94784,Diatom,CBM43_EED94784_Thalassiosira_pseudonana
374,GH5,EED94784,Thalassiosira_pseudonana,Diatom,GH5_EED94784,Diatom,GH5_EED94784_Thalassiosira_pseudonana
375,GH19,EED94844,Thalassiosira_pseudonana,Diatom,GH19_EED94844,Diatom,GH19_EED94844_Thalassiosira_pseudonana
376,GT60,EED94954,Thalassiosira_pseudonana,Diatom,GT60_EED94954,Diatom,GT60_EED94954_Thalassiosira_pseudonana
377,CE10,EED95044,Thalassiosira_pseudonana,Diatom,CE10_EED95044,Diatom,CE10_EED95044_Thalassiosira_pseudonana
378,GT32,EED95055,Thalassiosira_pseudonana,Diatom,GT32_EED95055,Diatom,GT32_EED95055_Thalassiosira_pseudonana
379,GH16,EED95068,Thalassiosira_pseudonana,Diatom,GH16_EED95068,Diatom,GH16_EED95068_Thalassiosira_pseudonana
380,GT68,EED95171,Thalassiosira_pseudonana,Diatom,GT68_EED95171,Diatom,GT68_EED95171_Thalassiosira_pseudonana
381,GT68,EED95183,Thalassiosira_pseudonana,Diatom,GT68_EED95183,Diatom,GT68_EED95183_Thalassiosira_pseudonana
382,GT68,EED95339,Thalassiosira_pseudonana,Diatom,GT68_EED95339,Diatom,GT68_EED95339_Thalassiosira_pseudonana
383,GT68,EED95339,Thalassiosira_pseudonana,Diatom,GT68_EED95339,Diatom,GT68_EED95339_Thalassiosira_pseudonana
384,GT96,EED95339,Thalassiosira_pseudonana,Diatom,GT96_EED95339,Diatom,GT96_EED95339_Thalassiosira_pseudonana
385,GH26,EED95341,Thalassiosira_pseudonana,Diatom,GH26_EED95341,Diatom,GH26_EED95341_Thalassiosira_pseudonana
386,GT20,EED95365,Thalassiosira_pseudonana,Diatom,GT20_EED95365,Diatom,GT20_EED95365_Thalassiosira_pseudonana
387,CE12,EED95405,Thalassiosira_pseudonana,Diatom,CE12_EED95405,Diatom,CE12_EED95405_Thalassiosira_pseudonana
388,GH36,EED95420,Thalassiosira_pseudonana,Diatom,GH36_EED95420,Diatom,GH36_EED95420_Thalassiosira_pseudonana
389,GH18,EED95478,Thalassiosira_pseudonana,Diatom,GH18_EED95478,Diatom,GH18_EED95478_Thalassiosira_pseudonana
390,CBM47,EED95573,Thalassiosira_pseudonana,Diatom,CBM47_EED95573,Diatom,CBM47_EED95573_Thalassiosira_pseudonana
391,CBM47,EED95573,Thalassiosira_pseudonana,Diatom,CBM47_EED95573,Diatom,CBM47_EED95573_Thalassiosira_pseudonana
392,GH109,EED95667,Thalassiosira_pseudonana,Diatom,GH109_EED95667,Diatom,GH109_EED95667_Thalassiosira_pseudonana
393,CBM73,EED95741,Thalassiosira_pseudonana,Diatom,CBM73_EED95741,Diatom,CBM73_EED95741_Thalassiosira_pseudonana
394,GT4,EED95793,Thalassiosira_pseudonana,Diatom,GT4_EED95793,Diatom,GT4_EED95793_Thalassiosira_pseudonana
395,GT20,EED95914,Thalassiosira_pseudonana,Diatom,GT20_EED95914,Diatom,GT20_EED95914_Thalassiosira_pseudonana
396,GH81,EED95926,Thalassiosira_pseudonana,Diatom,GH81_EED95926,Diatom,GH81_EED95926_Thalassiosira_pseudonana
397,GH81,EED95926,Thalassiosira_pseudonana,Diatom,GH81_EED95926,Diatom,GH81_EED95926_Thalassiosira_pseudonana
398,AA6,EED95941,Thalassiosira_pseudonana,Diatom,AA6_EED95941,Diatom,AA6_EED95941_Thalassiosira_pseudonana
399,CE1,EED95981,Thalassiosira_pseudonana,Diatom,CE1_EED95981,Diatom,CE1_EED95981_Thalassiosira_pseudonana
400,GT92,EED95983,Thalassiosira_pseudonana,Diatom,GT92_EED95983,Diatom,GT92_EED95983_Thalassiosira_pseudonana
401,GT32,EED96132,Thalassiosira_pseudonana,Diatom,GT32_EED96132,Diatom,GT32_EED96132_Thalassiosira_pseudonana
402,GT17,EED96182,Thalassiosira_pseudonana,Diatom,GT17_EED96182,Diatom,GT17_EED96182_Thalassiosira_pseudonana
403,GT28,EED96213,Thalassiosira_pseudonana,Diatom,GT28_EED96213,Diatom,GT28_EED96213_Thalassiosira_pseudonana
404,GT2,EED96231,Thalassiosira_pseudonana,Diatom,GT2_EED96231,Diatom,GT2_EED96231_Thalassiosira_pseudonana
405,GT92,EED96247,Thalassiosira_pseudonana,Diatom,GT92_EED96247,Diatom,GT92_EED96247_Thalassiosira_pseudonana
406,GH109,EED96252,Thalassiosira_pseudonana,Diatom,GH109_EED96252,Diatom,GH109_EED96252_Thalassiosira_pseudonana
407,GT49,EED96265,Thalassiosira_pseudonana,Diatom,GT49_EED96265,Diatom,GT49_EED96265_Thalassiosira_pseudonana
408,GT13,EED96526,Thalassiosira_pseudonana,Diatom,GT13_EED96526,Diatom,GT13_EED96526_Thalassiosira_pseudonana
409,GH47,EED96557,Thalassiosira_pseudonana,Diatom,GH47_EED96557,Diatom,GH47_EED96557_Thalassiosira_pseudonana
